,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
599,CARMEN-I_IR_571.txt,,,,0.8775522317151022,283,,0.0035335689045936395,,bi
600,CARMEN-I_IR_584.txt,,,,0.8401136442439258,0,,1.0,,es
601,CARMEN-I_IR_587.txt,,,,0.8713230703605032,0,,1.0,,es
602,CARMEN-I_IR_589.txt,,,,0.7948502830372831,0,,1.0,,es
603,CARMEN-I_IR_590.txt,,,,0.9481856369706906,0,,1.0,,es
604,CARMEN-I_IR_593.txt,,,,0.874921600656803,0,,1.0,,es
605,CARMEN-I_IR_598.txt,,,,0.8847474224844248,0,,1.0,,es
606,CARMEN-I_IR_599.txt,,,,0.0,861,,0.0011614401858304297,,bi
607,CARMEN-I_IR_604.txt,,,,0.41481495545199437,0,,1.0,,es
608,CARMEN-I_IR_606.txt,,,,0.9991957394884322,44,,0.022727272727272728,,es
609,CARMEN-I_IR_609.txt,,,,0.0,1125,,0.0008888888888888889,,es
610,CARMEN-I_IR_61.txt,,,,0.8107654664347635,0,,1.0,,es
611,CARMEN-I_IR_611.txt,,,,0.6932310143549297,0,,1.0,,es
612,CARMEN-I_IR_612.txt,,,,0.0,537,,0.00186219739292365,,es
613,CARMEN-I_IR_613.txt,,,,0.786602270853365,0,,1.0,,es
614,CARMEN-I_IR_614.txt,,,,0.9542106884315456,0,,1.0,,es
615,CARMEN-I_IR_615.txt,,,,0.0,279,,0.0035842293906810036,,es
616,CARMEN-I_IR_616.txt,,,,0.8866324385303308,0,,1.0,,es
617,CARMEN-I_IR_62.txt,,,,0.6781018207846652,563,,0.0017761989342806395,,es
618,CARMEN-I_IR_624.txt,,,,0.9895649533231978,46,,0.021739130434782608,,es
619,CARMEN-I_IR_626.txt,,,,0.9168808193794079,0,,1.0,,es
620,CARMEN-I_IR_627.txt,,,,0.9551868500527714,0,,1.0,,bi
621,CARMEN-I_IR_630.txt,,,,0.9579600421369894,0,,1.0,,bi
622,CARMEN-I_IR_631.txt,,,,0.7935125387134367,0,,1.0,,es
